provider,model,group,persona,run_id,scenario_id,scenario_label,scenario_theme,rate_decision_bps,target_rate_level,primary_concern,rationale,confidence,total_tokens,date,fed_funds,gdp_growth,pce_inflation,cpi_inflation,unemployment_rate,output_gap,inflation_expectation_5y,michigan_1y_expected_inflation,financial_stress_index,vix,epu_index,consumer_sentiment,treasury_spread_10y_2y,oil_price_growth,recession_dummy,election_year,president_party,political_pressure_index,chair_leaning
qwen,qwen-plus,policy_persona,dove,15,sc2,Scenario B,weak labor market with near-target inflation,-25,4.75,unemployment,"The unemployment rate has risen to 6.0%, well above the FOMC’s longer-run estimate of 4.0%, signaling significant labor market slack. GDP growth is weak at 0.5% and the output gap is negative (-1.5%), indicating underutilized resources. While PCE inflation (2.1%) and CPI inflation (2.4%) remain near target, they are no longer elevated and are supported by anchored medium-term expectations (5-year inflation expectation: 2.1%). The 10Y-2Y Treasury spread is inverted (-0.4 pp), suggesting heightened recession risk, reinforcing the need for preemptive accommodation to support employment.",0.87,803,Scenario B,5.0,0.5,2.1,2.4,6.0,-1.5,2.1,2.5,0.5,20,125,65,-0.4,-6,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,1,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"Unemployment at 4.9% is above the FOMC's longer-run estimate of 4.0%, signaling labor market slack. The negative output gap (-0.5%) and modest GDP growth (1.8%) further indicate underutilized resources. While PCE inflation remains elevated at 3.1%, it has moderated from prior highs, and 5-year inflation expectations (2.4%) are well-anchored within target range. The flat yield curve (10Y-2Y spread at -0.1%) and low financial stress index (0.4) suggest room for a measured dovish adjustment without jeopardizing price stability.",0.82,799,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,2,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"The unemployment rate at 4.9% is above the FOMC's longer-run estimate of 4.0%, and the output gap is negative (-0.5%), signaling slack in the labor market. While PCE inflation (3.1%) and CPI inflation (3.4%) remain modestly above target, 5-year inflation expectations (2.4%) are well-anchored and Michigan 1-year expected inflation (3.0%) shows no signs of de-anchoring. The flat yield curve (10Y-2Y spread at -0.1%) and elevated economic policy uncertainty (115) reinforce caution against over-tightening, especially with GDP growth slowing to 1.8%. As a dove, I prioritize reducing labor market slack before further tightening.",0.82,827,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,3,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"The unemployment rate at 4.9% is above the FOMC's longer-run estimate of 4.0%, and the output gap is negative (-0.5%), signaling slack in the economy. While PCE inflation (3.1%) and CPI inflation (3.4%) remain modestly above target, both 5-year inflation expectations (2.4%) and Michigan 1-year expectations (3.0%) are well-anchored and trending downward. The flat but inverted 10Y-2Y spread (-0.1 pp) and low financial stress index (0.4) suggest limited near-term financial stability risks, supporting a cautious dovish adjustment.",0.82,803,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,4,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"The unemployment rate at 4.9% is above the FOMC’s longer-run estimate of 4.0%, and the output gap is negative (-0.5%), signaling slack in the economy. While PCE inflation remains elevated at 3.1%, it has moderated from prior highs, and 5-year inflation expectations are well-anchored at 2.4%. The flat yield curve (10Y-2Y spread at -0.1%) and soft GDP growth (1.8%) further suggest diminishing inflationary pressure and rising risks to labor demand.",0.82,782,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,5,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"Unemployment at 4.9% is above the FOMC's longer-run estimate of 4.0%, and the output gap is negative (-0.5%), signaling slack in the economy. GDP growth remains modest at 1.8%, insufficient to absorb labor market slack without policy support. While PCE inflation (3.1%) and CPI inflation (3.4%) remain above target, both 5-year inflation expectations (2.4%) and Michigan 1-year expectations (3.0%) show anchoring, suggesting underlying price pressures are moderating. The 10Y-2Y spread is inverted (-0.1 ppt), reinforcing concerns about softening demand and recession risk despite the recession dummy being 0.",0.82,814,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,6,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"The unemployment rate at 4.9% is above the Fed's longer-run estimate of NAIRU (≈4.3%), and the output gap is negative (-0.5%), signaling slack in the labor market. While PCE inflation (3.1%) and CPI inflation (3.4%) remain above target, both 5-year inflation expectations (2.4%) and Michigan 1-year expectations (3.0%) show anchored medium-term expectations, reducing urgency for restrictive policy. The 10Y-2Y spread is inverted (-0.1 pp), and GDP growth is modest (1.8%), reinforcing caution against over-tightening. As a dove, I prioritize labor market healing without jeopardizing price stability.",0.82,814,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,7,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"The unemployment rate at 4.9% is above the FOMC's longer-run estimate of 4.0%, and the output gap is negative (-0.5%), signaling slack in the economy. GDP growth remains modest at 1.8%, consistent with softening demand. While PCE inflation (3.1%) and CPI inflation (3.4%) remain above target, both 5-year inflation expectations (2.4%) and Michigan 1-year expectations (3.0%) show anchoring and a downward trend, reducing urgency for restrictive policy. The 10Y-2Y spread is inverted (-0.1 pp), and financial stress (0.4) and VIX (18) remain benign, supporting a cautious dovish adjustment.",0.82,821,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,8,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"The unemployment rate at 4.9% is above the Fed's estimate of the natural rate (~4.3%), and the output gap is negative (-0.5%), signaling slack in the economy. While PCE inflation (3.1%) and CPI inflation (3.4%) remain modestly above target, both 5-year inflation expectations (2.4%) and Michigan 1-year expectations (3.0%) show anchored medium-term inflation views. The 10Y-2Y Treasury spread is inverted (-0.1 pp), suggesting softening growth momentum, and GDP growth at 1.8% is below trend — reinforcing the need to support labor market recovery without reigniting inflation pressures.",0.82,808,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,9,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"Unemployment at 4.9% is above the FOMC's longer-run estimate of 4.0%, and the output gap is negative (-0.5%), signaling slack in the economy. While PCE inflation remains elevated at 3.1%, it has moderated from prior highs, and 5-year inflation expectations are well-anchored at 2.4%. The 10Y-2Y spread is inverted (-0.1 pp), suggesting tightening financial conditions and heightened recession risk — consistent with the recession dummy being 0 but warranting preemptive support for labor demand.",0.82,785,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,10,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"The unemployment rate at 4.9% is above the Fed's longer-run estimate of NAIRU (≈4.2%), and the output gap is negative (-0.5%), signaling slack in the economy. While PCE inflation remains elevated at 3.1%, it has moderated from prior highs, and 5-year inflation expectations are well-anchored at 2.4%. The 10Y-2Y spread is inverted (-0.1 pp), suggesting tightening financial conditions and heightened recession risk — consistent with the zero recession dummy but warranting precautionary easing to support labor market resilience.",0.82,788,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,11,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"The unemployment rate at 4.9% is above the Fed's longer-run estimate of NAIRU (≈4.2%), and the output gap is negative (-0.5%), signaling slack in the economy. While PCE inflation remains elevated at 3.1%, it has moderated from prior highs, and 5-year inflation expectations are well-anchored at 2.4%. The 10Y-2Y spread is inverted (-0.1 pp), suggesting tightening financial conditions and heightened recession risk — consistent with the zero recession dummy but warranting precautionary easing to support labor market resilience.",0.82,788,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,12,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"Unemployment at 4.9% is above the FOMC's longer-run estimate of 4.0%, and the negative output gap (-0.5%) signals slack in the economy. While PCE inflation remains elevated at 3.1%, it has moderated from prior highs, and 5-year inflation expectations (2.4%) are well-anchored within target range. The flat but inverted 10Y-2Y spread (-0.1 pp) and soft GDP growth (1.8%) further support caution against over-tightening. With financial stress low (0.4) and no recession signal, a modest 25 bps cut balances labor market weakness against still-broadly contained inflation expectations.",0.82,814,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,13,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"The unemployment rate at 4.9% is above the FOMC's longer-run estimate of 4.0%, and the output gap is negative (-0.5%), signaling underutilized labor and capital resources. While PCE inflation (3.1%) and CPI inflation (3.4%) remain modestly above target, 5-year inflation expectations (2.4%) are well-anchored, and financial stress (0.4) and VIX (18) indicate stable market conditions. The soft GDP growth (1.8%) and inverted 10Y-2Y spread (-0.1) suggest weakening momentum, reinforcing the need to support labor market participation without reigniting inflation.",0.82,809,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,14,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"Unemployment at 4.9% is above the FOMC's longer-run estimate of 4.0%, and the negative output gap (-0.5%) signals slack in the economy. While PCE inflation remains elevated at 3.1%, it has moderated from prior highs, and 5-year inflation expectations (2.4%) are well-anchored within target range. The flat but inverted 10Y-2Y spread (-0.1 pp) and soft GDP growth (1.8%) further support caution against over-tightening. With financial stress low (0.4) and no recession signal, a modest 25 bps cut balances labor market weakness against still-broadly contained inflation expectations.",0.82,814,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,dove,15,sc3,Scenario C,mixed inflation-employment tradeoff,-25,4.75,unemployment,"The unemployment rate at 4.9% is above the FOMC's longer-run estimate of 4.0%, and the negative output gap (-0.5%) signals slack in the economy. GDP growth at 1.8% remains modest, and while PCE inflation (3.1%) and CPI inflation (3.4%) are still above target, both 5-year inflation expectations (2.4%) and Michigan 1-year expectations (3.0%) show anchoring and a downward trend. The 10Y-2Y Treasury spread is inverted (-0.1 pp), suggesting heightened recession risk, reinforcing the need to support labor market recovery.",0.82,801,Scenario C,5.0,1.8,3.1,3.4,4.9,-0.5,2.4,3.0,0.4,18,115,70,-0.1,4,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,centrist,1,sc1,Scenario A,hot inflation with strong real activity,25,5.25,inflation,"PCE inflation remains elevated at 3.8%, well above the 2% target, and CPI inflation is even higher at 4.2%. Short-term inflation expectations (Michigan 1-year: 3.5%) are stubbornly above target, while the output gap is positive at 1.0%, indicating demand pressures persist. Although unemployment is low at 3.8%, financial stability indicators are benign (financial stress index: 0.2; VIX: 15), so tightening can proceed without destabilizing markets.",0.82,771,Scenario A,5.0,3.1,3.8,4.2,3.8,1.0,2.7,3.5,0.2,15,105,78,0.2,8,0,0,Democratic,0,centrist
qwen,qwen-plus,policy_persona,centrist,2,sc1,Scenario A,hot inflation with strong real activity,25,5.25,inflation,"PCE inflation (3.8%) and CPI inflation (4.2%) remain well above the 2% target, while 5-year inflation expectations (2.7%) and Michigan 1-year expected inflation (3.5%) signal persistent upside risks to price stability. GDP growth (3.1%) and a positive output gap (1.0%) indicate continued demand pressure, reinforcing inflationary momentum. Although unemployment is low (3.8%), it remains consistent with maximum employment and does not justify accommodation. Financial stress (0.2) and VIX (15) are benign, so financial stability does not offset the need for further tightening.",0.82,794,Scenario A,5.0,3.1,3.8,4.2,3.8,1.0,2.7,3.5,0.2,15,105,78,0.2,8,0,0,Democratic,0,centrist
